"TagCode"	"agency"	"run"	"hatchery"	"stock"	"release_loc"	"brood_year"	"hatch_reg"	"stock_reg"	"rel_reg"	"DIT"
"091122"	"ODFW"	"Spring"	"SOUTH SANTIAM HATCH"	"SANTIAM R S FK"	"SANTIAM R S FK"	2016	"LOCR"	"LOCR"	"LOCR"	NA
"090487"	"USFWS"	"URB L-Fall"	"LTL WHITE SALMON NFH"	"COLUMBIA R UPRIVER S"	"LTL WHITE SALMON@NFH"	2010	"CECR"	"UPCR"	"CECR"	NA
"055378"	"USFWS"	"Fall"	"COLEMAN NFH"	"COLEMAN NFH"	"SAN PABLO BAY NET PENS"	2010	"SAFA"	"SAFA"	"CECA"	NA
"055379"	"USFWS"	"Fall"	"COLEMAN NFH"	"COLEMAN NFH"	"COLEMAN NFH"	2010	"SAFA"	"SAFA"	"SAFA"	NA
"055380"	"USFWS"	"Fall"	"COLEMAN NFH"	"COLEMAN NFH"	"COLEMAN NFH"	2010	"SAFA"	"SAFA"	"SAFA"	NA
"180195"	"CDFO"	"Fall"	"H-Robertson Creek H"	"S-Robertson Cr"	"R-Robertson Cr"	2010	""	""	""	NA
"054091"	"USFWS"	"Winter"	"LIVINGSTON STONE HAT"	"LIVINGSTON STONE HAT"	"SAC R LAKE REDDING PARK"	2010	"SAFA"	"SAFA"	"SAFA"	NA
"055514"	"USFWS"	"Fall"	"COLEMAN NFH"	"COLEMAN NFH"	"COLEMAN NFH"	2011	"SAFA"	"SAFA"	"SAFA"	NA
"090669"	"ODFW"	"Spring"	"MARION FORKS HATCH"	"SANTIAM R N FK"	"SANTIAM R & N FK-1"	2011	"LOCR"	"LOCR"	"LOCR"	NA
"090758"	"ODFW"	"Spring"	"LOOKINGGLASS HATCH"	"GRANDE RONDE R UPR"	"GRANDE RONDE R 2"	2012	"SNAK"	"SNAK"	"SNAK"	NA
"091305"	"ODFW"	"Spring"	"SANDY HATCHERY"	"SANDY HATCHERY (SANDY R)"	"BULL RUN R"	2018	"LOCR"	"LOCR"	"LOCR"	NA
"091352"	"ODFW"	"Spring"	"LOOKINGGLASS HATCH"	"CATHERINE CR (GRANDE"	"CATHERINE CR (GRANDE"	2018	"SNAK"	"SNAK"	"SNAK"	NA
"091386"	"ODFW"	"Spring"	"DEXTER PONDS (WILLAM"	"MID WILLAMETTE R"	"WILLAMETTE R CST FK"	2018	"LOCR"	"LOCR"	"LOCR"	NA
"054176"	"USFWS"	"Winter"	"LIVINGSTON STONE HAT"	"LIVINGSTON STONE HAT"	"SAC R LAKE REDDING PARK"	2012	"SAFA"	"SAFA"	"SAFA"	NA
"091357"	"ODFW"	"Spring"	"LOOKINGGLASS HATCH"	"IMNAHA R AND TRIBS"	"IMNAHA R"	2018	"SNAK"	"SNAK"	"SNAK"	NA
"054986"	"USFWS"	"Winter"	"LIVINGSTON STONE HAT"	"LIVINGSTON STONE HAT"	"SAC R LAKE REDDING PARK"	2012	"SAFA"	"SAFA"	"SAFA"	NA
"054987"	"USFWS"	"Winter"	"LIVINGSTON STONE HAT"	"LIVINGSTON STONE HAT"	"SAC R LAKE REDDING PARK"	2012	"SAFA"	"SAFA"	"SAFA"	NA
"055268"	"USFWS"	"Winter"	"LIVINGSTON STONE HAT"	"LIVINGSTON STONE HAT"	"SAC R LAKE REDDING PARK"	2012	"SAFA"	"SAFA"	"SAFA"	NA
